Network,Number of agents,Simulation end,Simulation duration in seconds,Number of steps,is parallel,Simulator,message id,creation time,output time,sender,receiver,message,delay,infrastructure change,changed module
,,,,,,CommSim-0.CommSim,AgentMessage_client25_7,185,195,client25,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client5_8,187,196,client5,client0,Next letter is: Q,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client11_9,188,197,client11,client0,Next letter is: S,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client49_6,186,198,client49,client0,Next letter is: M,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client45_6,187,199,client45,client0,Next letter is: M,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client7_9,192,200,client7,client0,Next letter is: S,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client18_8,191,201,client18,client0,Next letter is: Q,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client40_7,192,202,client40,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client23_8,193,203,client23,client0,Next letter is: Q,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client27_8,194,204,client27,client0,Next letter is: Q,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client35_7,194,205,client35,client0,Next letter is: O,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client20_8,197,206,client20,client0,Next letter is: Q,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client36_7,196,207,client36,client0,Next letter is: O,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client12_10,201,208,client12,client0,Next letter is: U,7,,
,,,,,,CommSim-0.CommSim,AgentMessage_client2_8,199,209,client2,client0,Next letter is: Q,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client19_9,201,210,client19,client0,Next letter is: S,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client24_8,201,211,client24,client0,Next letter is: Q,10,,
